資料範圍,報告年度,公司代號,公司名稱,員工福利平均數(仟元/人)(每年6/2起公開),員工薪資平均數(仟元/人)(每年6/2起公開),非擔任主管職務之全時員工薪資平均數(仟元/人)(每年7/1起公開),非擔任主管職務之全時員工薪資中位數(仟元/人)(每年7/1起公開),管理職女性主管占比,職業災害人數,職業災害人數及比率-比率,職業災害-類別,火災-件數,火災-死傷人數,火災-比率(死傷人數/員工總人數),風險等級,漂綠標籤,網絡中心性,異常標籤
上市,2021,3056,富華新,1471.0,1309.0,1529.0,895.0,0.5714,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3057,喬鼎,1406.0,1208.0,1181.0,1004.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3058,立德,1294.0,1098.0,873.0,688.0,0.125,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3059,華晶科,2063.0,1861.0,1261.0,1198.0,0.1852,1.0,0.0041,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3060,銘異,919.0,771.0,640.0,557.0,0.22,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3062,建漢,1303.0,1124.0,1047.0,952.0,0.0395,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3090,日電貿,1002.0,836.0,864.0,717.0,0.5588,1.0,0.0068,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3092,鴻碩,1850.0,1637.0,986.0,713.0,0.2619,382.0,0.1699,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,3094,聯傑,1460.0,1250.0,1143.0,1134.0,0.1667,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3130,一零四,1393.0,1224.0,1188.0,1026.0,0.56,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3138,耀登,1656.0,1473.0,1228.0,946.0,0.36,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3149,正達,829.0,710.0,663.0,583.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3164,景岳,742.0,609.0,584.0,553.0,0.0963,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3167,大量,1072.0,582.0,804.0,691.0,0.1538,2.0,0.0081,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3189,景碩,903.0,783.0,750.0,582.0,0.19,30.0,0.0053,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3209,全科,1524.0,1314.0,1086.0,981.0,0.081,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3229,晟鈦,637.0,529.0,549.0,486.0,0.6667,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3231,緯創,1592.0,1406.0,1292.0,1101.0,0.215,16.0,0.0015,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3257,虹冠電,2221.0,2023.0,1303.0,1196.0,0.15,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3266,昇陽,1288.0,1112.0,1019.0,1024.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3296,勝德,930.0,779.0,722.0,667.0,0.3091,2.0,0.0147,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3305,昇貿,988.0,850.0,590.0,484.0,0.23,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3308,聯德,1116.0,930.0,639.0,643.0,0.66,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3311,閎暉,724.0,585.0,613.0,436.0,0.3333,2.0,0.0013,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3312,弘憶股,1575.0,1385.0,969.0,872.0,0.1818,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3321,同泰,654.0,548.0,535.0,479.0,0.3125,16.0,0.03,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3338,泰碩,1202.0,1027.0,866.0,783.0,0.02,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3346,麗清,1380.0,1194.0,982.0,702.0,0.05,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3356,奇偶,1192.0,1032.0,947.0,848.0,0.264,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3376,新日興,631.0,551.0,575.0,388.0,0.02,22.0,0.0094,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3380,明泰,1052.0,893.0,902.0,825.0,0.24,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3406,玉晶光,1194.0,1032.0,879.0,717.0,0.0938,43.0,0.0,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,3413,京鼎,1456.0,1297.0,1249.0,1093.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3416,融程電,935.0,789.0,727.0,593.0,0.24,3.0,0.0078,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3419,譁裕,1102.0,946.0,826.0,722.0,0.2075,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3432,台端,1497.0,1296.0,822.0,651.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3437,榮創,809.0,656.0,662.0,569.0,0.2868,6.0,0.0068,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3443,創意,3191.0,2919.0,2237.0,1856.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3450,聯鈞,815.0,599.0,648.0,575.0,0.3,6.0,0.009,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3454,晶睿,1114.0,960.0,909.0,721.0,0.2857,2.0,0.002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3481,群創,1312.0,1158.0,1122.0,747.0,0.1335,30.0,0.0011,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3494,誠研,848.0,709.0,610.0,476.0,0.2222,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3501,維熹,723.0,608.0,564.0,475.0,0.51,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3504,揚明光,899.0,766.0,739.0,622.0,0.181,12.0,0.0138,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3515,華擎,2928.0,2703.0,2277.0,1937.0,0.3839,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3518,柏騰,1395.0,1239.0,868.0,819.0,0.2,1.0,0.023,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3528,安馳,1847.0,1644.0,1116.0,1029.0,0.3256,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3530,晶相光,3592.0,3356.0,1539.0,1172.0,0.1428,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3532,台勝科,1378.0,1209.0,1257.0,1198.0,0.05,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3533,嘉澤,2316.0,2067.0,1437.0,1185.0,0.2353,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3535,晶彩科,1011.0,851.0,855.0,750.0,0.0282,3.0,0.014,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3543,州巧,887.0,752.0,675.0,566.0,0.0554,13.0,0.0343,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3545,敦泰,3248.0,2987.0,2679.0,1963.0,0.03,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3550,聯穎,1104.0,937.0,813.0,745.0,0.317,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3557,嘉威,2309.0,2084.0,1177.0,885.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3563,牧德,1394.0,1183.0,1157.0,943.0,0.0357,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3576,聯合再生,884.0,708.0,665.0,450.0,0.2443,17.0,0.0097,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3583,辛耘,1069.0,919.0,884.0,749.0,0.2206,3.0,0.005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3588,通嘉,2352.0,2144.0,1715.0,1526.0,0.1786,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3591,艾笛森,939.0,783.0,634.0,505.0,0.3438,1.0,0.0069,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3592,瑞鼎,6466.0,6119.0,0.0,0.0,0.076,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3593,力銘,975.0,803.0,653.0,643.0,0.05,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3596,智易,2212.0,1975.0,1805.0,1598.0,0.19,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3605,宏致,971.0,769.0,823.0,634.0,0.3676,4.0,0.0066,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3607,谷崧,714.0,560.0,611.0,545.0,0.0948,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3617,碩天,1209.0,1041.0,936.0,841.0,0.33,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3622,洋華,1168.0,1036.0,832.0,699.0,0.216,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3645,達邁,983.0,845.0,827.0,755.0,0.1765,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3652,精聯,1062.0,921.0,808.0,730.0,0.25,3.0,0.01,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3653,健策,945.0,853.0,727.0,612.0,0.228,13.0,0.0081,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3661,世芯-KY,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3665,貿聯-KY,0.0,0.0,0.0,0.0,0.3404,70.0,0.0006,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,3669,圓展,1157.0,1006.0,953.0,773.0,0.1525,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3673,TPK-KY,0.0,0.0,0.0,0.0,0.25,26.0,0.0001,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3679,新至陞,1750.0,1555.0,649.0,615.0,0.33,6.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3686,達能,1379.0,1204.0,780.0,622.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3694,海華,1282.0,1144.0,1003.0,912.0,0.0215,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3701,大眾控,2962.0,2776.0,902.0,750.0,0.1667,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3702,大聯大,2848.0,2586.0,1714.0,1484.0,0.368,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3703,欣陸,2069.0,1475.0,768.0,707.0,0.08,1.0,0.0005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3704,合勤控,1648.0,1446.0,1078.0,895.0,0.29,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3705,永信,1964.0,1667.0,772.0,674.0,0.67,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3706,神達,2650.0,2650.0,1147.0,1001.0,0.28,1.0,0.0006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3708,上緯投控,1523.0,1340.0,758.0,620.0,0.2727,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3711,日月光投控,4584.0,3674.0,915.0,726.0,0.5152,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3712,永崴投控,2875.0,2818.0,970.0,849.0,0.33,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3714,富采,2782.0,2575.0,883.0,720.0,0.245,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,3716,中化控股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4104,佳醫,1159.0,999.0,893.0,756.0,0.3429,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4106,雃博,995.0,843.0,732.0,631.0,0.188,13.0,0.049,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4108,懷特,1238.0,1087.0,708.0,587.0,0.6316,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4119,旭富,876.0,727.0,696.0,634.0,0.1818,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4133,亞諾法,867.0,726.0,621.0,547.0,0.44,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4137,麗豐-KY,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4142,國光生,926.0,800.0,623.0,564.0,0.2558,7.0,0.0138,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4148,全宇生技-KY,0.0,0.0,0.0,0.0,0.24,5.0,0.0135,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4155,訊映,797.0,673.0,709.0,623.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4164,承業醫,1722.0,1546.0,1019.0,857.0,0.061,6.0,0.028,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4190,佐登-KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4306,炎洲,701.0,597.0,571.0,537.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4414,如興,1552.0,1346.0,980.0,797.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4426,利勤,490.0,405.0,418.0,397.0,0.4286,19.0,0.02,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4438,廣越,1037.0,868.0,835.0,772.0,0.469,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4439,冠星-KY,0.0,0.0,0.0,0.0,0.3214,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4440,宜新實業,823.0,718.0,609.0,620.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4526,東台,774.0,630.0,656.0,595.0,0.01,12.0,0.0179,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4532,瑞智,1015.0,840.0,922.0,791.0,0.129,5.0,0.0158,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4536,拓凱,1074.0,919.0,703.0,555.0,0.17,1.0,0.0031,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4540,全球傳動,670.0,563.0,585.0,523.0,0.2143,8.0,0.0071,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4545,銘鈺,766.0,649.0,610.0,524.0,0.3333,3.0,0.0055,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4551,智伸科,2240.0,2024.0,1279.0,1027.0,0.33,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4552,力達-KY,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4555,氣立,707.0,573.0,498.0,440.0,0.2826,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4557,永新-KY,0.0,0.0,0.0,0.0,0.0,6.0,0.0107,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4560,強信-KY,0.0,0.0,0.0,0.0,0.0537,9.0,0.0063,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4562,穎漢,677.0,572.0,554.0,469.0,0.49,8.0,0.0243,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4564,元翎,707.0,586.0,580.0,510.0,0.2778,7.0,0.021,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4566,時碩工業,997.0,868.0,683.0,541.0,0.154,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4571,鈞興-KY,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4572,駐龍,595.0,508.0,532.0,474.0,0.25,1.0,0.0044,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4576,大銀微系統,1062.0,928.0,876.0,762.0,0.18,2.0,0.003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4581,光隆精密-KY,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4583,台灣精銳,733.0,635.0,0.0,0.0,0.2857,5.0,0.0073,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4720,德淵,960.0,797.0,727.0,658.0,0.2414,1.0,0.0044,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4722,國精化,1112.0,964.0,818.0,776.0,0.11,1.0,0.0032,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4736,泰博,889.0,766.0,654.0,535.0,0.011,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4737,華廣,646.0,543.0,543.0,472.0,0.333,2.0,0.0019,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4739,康普,1151.0,983.0,764.0,683.0,0.1819,1.0,0.006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4746,台耀,1146.0,1007.0,965.0,899.0,0.26,41.0,0.0493,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,4755,三福化,1109.0,886.0,969.0,859.0,0.0,1.0,0.0027,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4763,材料-KY,0.0,0.0,0.0,0.0,0.0833,23.0,0.0617,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4764,雙鍵,947.0,823.0,730.0,663.0,0.222,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4766,南寶,1023.0,881.0,807.0,719.0,0.0989,5.0,0.0062,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4770,上品,1162.0,1019.0,931.0,753.0,0.131,10.0,0.026,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4807,日成-KY,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4904,遠傳,1146.0,965.0,962.0,837.0,0.32,27.0,0.005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4906,正文,1138.0,963.0,952.0,812.0,0.0295,5.0,0.0237,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4912,聯德控股-KY,0.0,0.0,0.0,0.0,0.15,180.0,0.31,0,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2021,4915,致伸,2108.0,1869.0,1662.0,1362.0,0.243,23.0,0.0022,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4916,事欣科,1809.0,1634.0,674.0,669.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4919,新唐,1899.0,1742.0,1691.0,1341.0,0.13,5.0,0.0002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4927,泰鼎-KY,0.0,0.0,0.0,0.0,0.3298,73.0,0.0084,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2021,4930,燦星網,993.0,839.0,799.0,612.0,0.4,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4934,太極,1509.0,1346.0,898.0,835.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4935,茂林-KY,0.0,0.0,0.0,0.0,0.302,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4938,和碩,1490.0,1264.0,1236.0,984.0,0.1814,8.0,0.0009,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4942,嘉彰,1147.0,1011.0,764.0,572.0,0.263,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4943,康控-KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4952,凌通,2717.0,2472.0,2346.0,2223.0,0.17,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4956,光鋐,742.0,622.0,660.0,566.0,0.26,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4958,臻鼎-KY,0.0,0.0,0.0,0.0,0.151,34.0,0.0008,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4960,誠美材,971.0,777.0,766.0,696.0,0.1176,20.0,0.018,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4961,天鈺,2909.0,2672.0,2345.0,1836.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4967,十銓,770.0,637.0,614.0,536.0,0.1016,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4968,立積,1548.0,1350.0,1480.0,1205.0,0.0366,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4976,佳凌,617.0,523.0,549.0,522.0,0.2,4.0,0.0045,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4977,眾達-KY,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4989,榮科,1374.0,1154.0,1119.0,1071.0,0.21,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4994,傳奇,902.0,765.0,723.0,650.0,0.4286,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,4999,鑫禾,841.0,725.0,684.0,530.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5007,三星,839.0,699.0,703.0,667.0,0.098,20.0,0.0141,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5203,訊連,1692.0,1491.0,1405.0,1125.0,0.152,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5215,科嘉-KY,0.0,0.0,0.0,0.0,0.3513,9.0,0.0028,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5222,全訊,999.0,813.0,765.0,691.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5225,東科-KY,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5234,達興材料,1790.0,1595.0,1466.0,1097.0,0.225,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5243,乙盛-KY,0.0,0.0,0.0,0.0,0.186,1.0,0.0002,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5244,弘凱,1984.0,1802.0,1189.0,934.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5258,虹堡,906.0,752.0,707.0,586.0,0.015,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5269,祥碩,3882.0,3605.0,2475.0,1984.0,0.092,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5283,禾聯碩,778.0,667.0,665.0,606.0,0.1429,11.0,0.016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5284,jpp-KY,0.0,0.0,0.0,0.0,0.1923,21.0,0.0208,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5285,界霖,697.0,614.0,568.0,538.0,0.45,1.0,0.003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5288,豐祥-KY,0.0,0.0,0.0,0.0,0.0761,7.0,0.0014,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5306,桂盟,1463.0,1302.0,803.0,691.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2021,5388,中磊,1066.0,915.0,912.0,591.0,0.1786,3.0,0.0017,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
