市場別,年份,公司代號,公司名稱,範疇一排放量,範疇一-資料邊界,範疇一-取得驗證,範疇二排放量,範疇二-資料邊界,範疇二-取得驗證,範疇三排放量,範疇三-資料邊界,範疇三-取得驗證,排放密集度,溫室氣體排放密集度-單位,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2022,9136,巨騰-DR,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9802,鈺齊-KY,4997.93,台灣總部、中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,,47859.42,台灣總部、中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,,44.56,台灣總部、中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,,0.0,,0,無漂綠跡象,高風險,正常
上市,2022,9902,台火,22.51,包含合併財務報表之母子公司,,0.0,,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2022,9904,寶成,48900.0,本公司製鞋廠區,ISO 14001,587300.0,本公司製鞋廠區,ISO 14001,23807.77,主要盤查成品鞋貨物下游運輸，與母公司員工航空差旅等兩個項目。,ISO 14001,0.0,,0,無漂綠跡象,高風險,正常
上市,2022,9905,大華,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9906,欣巴巴,31622.05,僅母公司,,0.0,,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2022,9907,統一實,40518.0,台灣總公司,ISO 9001,90068.0,台灣總公司,ISO 9001,0.0,,,0.15,產品,0,無漂綠跡象,高風險,正常
上市,2022,9908,大台北,0.0,,,898.505,母公司三棟大樓自用樓層及內湖工務部辦公室,,0.0,,,0.027,營業額每10萬元,0,無漂綠跡象,高風險,正常
上市,2022,9910,豐泰,16795.0,包含合併財務報表之母子公司,,232248.0,包含合併財務報表之母子公司,,0.0,,,0.106,每仟元美金產值,0,無漂綠跡象,高風險,正常
上市,2022,9911,櫻花,975.29,僅母公司,,3251.62,僅母公司,,0.0,,,4.0,CO2e/員工數,0,無漂綠跡象,高風險,正常
上市,2022,9912,偉聯,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9914,美利達,1499.1016,僅母公司,,6586.1856,僅母公司,,1893.1913,僅母公司,,0.3121,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9917,中保科,3305.26,母公司,,4508.01,母公司,,0.0,,,1.07,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9918,欣天然,0.0,,,203.029,欣欣大樓,,0.0,,,0.1043,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9919,康那香,1439.14,僅母公司,,14550.58,僅母公司,,61.11,僅母公司,,1.8,產量(噸),0,無漂綠跡象,高風險,正常
上市,2022,9921,巨大,11549.62,巨大集團台灣據點,ISO 14001,23152.8,巨大集團台灣據點,ISO 14001,402145.15,巨大集團台灣據點,ISO 14001,26.468,百萬美元營收,0,無漂綠跡象,高風險,正常
上市,2022,9924,福興,454.1588,僅母公司,ISO 9001,7742.2972,僅母公司,ISO 9001,11806.5615,僅母公司,ISO 9001,0.0005,產品,0,無漂綠跡象,高風險,正常
上市,2022,9925,新保,1832.66,母公司,,3027.24,母公司,,0.0,,,2.63,碳排總量/2022年公司人數,0,無漂綠跡象,高風險,正常
上市,2022,9926,新海,229776.8,僅母公司,,557.7,僅母公司,,0.0,,,102.97,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9927,泰銘,12455.1601,母公司,,4565.73,母公司,,0.0,,,2.5279,千元,0,無漂綠跡象,高風險,正常
上市,2022,9928,中視,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9929,秋雨,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9930,中聯資源,75599.45,中聯資源公司,ISO 9001,70806.858,中聯資源公司,ISO 9001,298886.865,中聯資源公司,ISO 9001,14.26,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9931,欣高,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9933,中鼎,5500.9402,母公司(含總部大樓及全球工地),ISO 9001,5485.5351,母公司(含總部大樓及全球工地),ISO 9001,779183.0,母公司(含總部大樓與全球工地)；其中類別15投資為合併報表子公司之溫室氣體排放量,ISO 14001,0.35,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9934,成霖,0.0,,,334.27,母公司,,0.0,,,0.0,,0,無漂綠跡象,高風險,正常
上市,2022,9935,慶豐富,0.0,,,2164.053,僅母公司,,0.0,,,0.0004,千元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9937,全國,84.0,涵蓋本公司所有營運據點及出租加油站予本公司之100%子公司埔祥開發(股)公司及上員(股)公司。,,4816.13,涵蓋本公司所有營運據點及出租加油站予本公司之100%子公司埔祥開發(股)公司及上員(股)公司。,,0.0,,,0.0056,公秉(每公秉油品銷售之單位排放量),0,無漂綠跡象,高風險,正常
上市,2022,9938,百和,2453.5136,僅母公司,ISO 9001,6965.049,僅母公司,ISO 9001,0.0,,ISO 9001,1.94,產品,0,無漂綠跡象,高風險,正常
上市,2022,9939,宏全,16670.38,僅母公司,ISO 9001,73819.05,僅母公司,ISO 9001,679495.53,僅包材事業體,ISO 9001,11.164,百萬元營業額,0,無漂綠跡象,高風險,正常
上市,2022,9940,信義,454.7062,信義房屋股份有限公司,ISO 14001,5519.4991,信義房屋股份有限公司,ISO 14001,3510.9702,信義房屋股份有限公司,ISO 14001,1.1687,員工人數,0,無漂綠跡象,高風險,正常
上市,2022,9941,裕融,174.119,母公司+子公司新鑫、裕富數位,ISO 9001,1037.378,母公司+子公司新鑫、裕富數位,ISO 9001,1424.601,母公司+子公司新鑫、裕富數位,ISO 9001,0.777,員工人數,0,無漂綠跡象,高風險,正常
上市,2022,9942,茂順,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9943,好樂迪,0.0,,,16664.6791,合併財務報表之母子公司,,0.0,,,7.0103,(16664.68)/其他-營收百萬元(2377.164),0,無漂綠跡象,高風險,正常
上市,2022,9944,新麗,2222.986,母公司,ISO 9001,2624.9431,母公司,ISO 9001,11017.0463,母公司,ISO 9001,2.325,產品,0,無漂綠跡象,高風險,正常
上市,2022,9945,潤泰新,562702.56,包含合併財務報表之母子公司,ISO 14001,68298.03,包含合併財務報表之母子公司,ISO 14001,0.0,,,0.88,熟料產量,0,無漂綠跡象,高風險,異常
上市,2022,9946,三發地產,11.6,三發地產及京富祥營造,ISO 14001,252.9,三發地產及京富祥營造,ISO 14001,0.0,,,0.0001,千元單位營業額,0,無漂綠跡象,高風險,正常
上市,2022,9955,佳龍,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2022,9958,世紀鋼,1082.7738,桃園市觀音區中山路一段1119號,ISO 9001,2211.957,桃園市觀音區中山路一段1119號,ISO 9001,12404.8819,桃園市觀音區中山路一段1119號,ISO 9001,0.0,,0,無漂綠跡象,高風險,正常
上市,2023,1101,台泥,3526429.6562,母公司及2023年取得ISO 14064認證之子公司，包含台灣通運倉儲公司、台捷通運公司、台泥綠能公司、達和航運公司、達和航運控股公司、巴商德熙國際公司、達和航運(香港)公司、達和航運(新加坡)公司、台泥資訊公司、和平工業區專用港實業公司、萬青水泥公司、鳳勝實業公司、台泥儲能科技公司、能元超商公司、能元科技公司,母公司及2023年取得ISO 14064認證之子公司，包含台灣通運倉儲公司、台捷通運公司、台泥綠能公司、達和航運公司、達和航運控股公司、巴商德熙國際公司、達和航運(香港)公司、達和航運(新加坡)公司、台泥資訊公司、和平工業區專用港實業公司、萬青水泥公司、鳳勝實業公司、台泥儲能科技公司、能元超商公司、能元科技公司,224308.1432,母公司及2023年取得ISO 14064認證之子公司，包含台灣通運倉儲公司、台捷通運公司、台泥綠能公司、達和航運公司、達和航運控股公司、巴商德熙國際公司、達和航運(香港)公司、達和航運(新加坡)公司、台泥資訊公司、和平工業區專用港實業公司、萬青水泥公司、鳳勝實業公司、台泥儲能科技公司、能元超商公司、能元科技公司,母公司及2023年取得ISO 14064認證之子公司，包含台灣通運倉儲公司、台捷通運公司、台泥綠能公司、達和航運公司、達和航運控股公司、巴商德熙國際公司、達和航運(香港)公司、達和航運(新加坡)公司、台泥資訊公司、和平工業區專用港實業公司、萬青水泥公司、鳳勝實業公司、台泥儲能科技公司、能元超商公司、能元科技公司,6977983.2949,母公司及2023年取得ISO 14064認證之子公司，包含台灣通運倉儲公司、台捷通運公司、台泥綠能公司、達和航運公司、達和航運控股公司、巴商德熙國際公司、達和航運(香港)公司、達和航運(新加坡)公司、台泥資訊公司、和平工業區專用港實業公司、萬青水泥公司、鳳勝實業公司、台泥儲能科技公司、能元超商公司、能元科技公司,母公司及2023年取得ISO 14064認證之子公司，包含台灣通運倉儲公司、台捷通運公司、台泥綠能公司、達和航運公司、達和航運控股公司、巴商德熙國際公司、達和航運(香港)公司、達和航運(新加坡)公司、台泥資訊公司、和平工業區專用港實業公司、萬青水泥公司、鳳勝實業公司、台泥儲能科技公司、能元超商公司、能元科技公司,140.4042,,0,無漂綠跡象,高風險,異常
上市,2023,1102,亞泥,2639181.69,亞洲水泥個體公司,亞洲水泥個體公司,167144.1,亞洲水泥個體公司,亞洲水泥個體公司,103836.53,亞洲水泥個體公司,亞洲水泥個體公司,251.91,,0,無漂綠跡象,高風險,異常
上市,2023,1103,嘉泥,972.7627,合併財報100%範圍,合併財報100%範圍,7015.3239,合併財報100%範圍,合併財報100%範圍,2496.1826,合併財報100%範圍,合併財報100%範圍,2.7435,,0,無漂綠跡象,高風險,異常
上市,2023,1104,環泥,36156.3199,母公司,母公司,19673.9336,母公司,母公司,12636.2711,母公司,母公司,12.0,,0,無漂綠跡象,高風險,異常
上市,2023,1108,幸福,572909.78,僅母公司,僅母公司,46704.2,僅母公司,僅母公司,0.0,,,165.2337,,0,無漂綠跡象,高風險,異常
上市,2023,1109,信大,552623.04,母公司包含台北總公司、宜蘭南聖湖工廠、太白山礦區,母公司包含台北總公司、宜蘭南聖湖工廠、太白山礦區,41137.36,母公司包含台北總公司、宜蘭南聖湖工廠、太白山礦區,母公司包含台北總公司、宜蘭南聖湖工廠、太白山礦區,15311.38,母公司包含台北總公司、宜蘭南聖湖工廠、太白山礦區,母公司包含台北總公司、宜蘭南聖湖工廠、太白山礦區,97.3,,0,無漂綠跡象,高風險,異常
上市,2023,1110,東泥,2206.9361,僅母公司,僅母公司,11202.1136,僅母公司,僅母公司,0.0,,,6.55,,0,無漂綠跡象,高風險,異常
上市,2023,1201,味全,12331.4414, 母公司 ,,20524.3221,母公司,,0.0,,,4.1286,,0,無漂綠跡象,高風險,正常
上市,2023,1203,味王,6510.68,僅母公司,,4049.282,僅母公司,,0.0,,,4.798,,0,無漂綠跡象,高風險,正常
上市,2023,1210,大成,27781.201,肉品事業處、飼料事業處、養豬事業處等10個邊界,,46852.586,肉品事業處、飼料事業處、養豬事業處等10個邊界,,1368468.262,肉品事業處、飼料事業處、養豬事業處等10個邊界,,0.0,,0,無漂綠跡象,高風險,正常
上市,2023,1213,大飲,0.0,,,0.0,,,0.0,,,0.0,,0,可能漂綠,高風險,正常
上市,2023,1215,卜蜂,25269.72,南投肉食品加工廠、台中飼料廠、高雄飼料廠、雲林飼料廠,,39966.14,南投肉食品加工廠、台中飼料廠、高雄飼料廠、雲林飼料廠,,0.0,,,3.92,,0,無漂綠跡象,高風險,正常
上市,2023,1216,統一,64903.0,母公司,母公司,104018.0,母公司,母公司,1398218.0,母公司,母公司,34.76,,0,無漂綠跡象,高風險,正常
上市,2023,1217,愛之味,1762.1271,愛之味股份有限公司,,5535.5538,愛之味股份有限公司,,2346.995,愛之味股份有限公司,愛之味股份有限公司,0.0,,0,無漂綠跡象,高風險,正常
上市,2023,1218,泰山,4441.762,泰山企業所屬田中油脂廠、田中食品廠、水產飼料廠、田中行政大樓、台北總公司。,,6498.6001,泰山企業所屬田中油脂廠、田中食品廠、水產飼料廠、田中行政大樓、台北總公司。,,3861.3735,泰山企業所屬田中油脂廠、田中食品廠、水產飼料廠、田中行政大樓、台北總公司。,,1.1251,,0,無漂綠跡象,高風險,正常
上市,2023,1219,福壽,7546.4591,母公司(沙鹿廠、台中港廠、鹿港廠與高雄廠),母公司(沙鹿廠、台中港廠、鹿港廠與高雄廠),12151.6851,母公司(沙鹿廠、台中港廠、鹿港廠與高雄廠),母公司(沙鹿廠、台中港廠、鹿港廠與高雄廠),4437.6011,母公司(沙鹿廠、台中港廠、鹿港廠與高雄廠),母公司(沙鹿廠、台中港廠、鹿港廠與高雄廠),1.61,,0,無漂綠跡象,高風險,正常
上市,2023,1220,台榮,22252.1175,本公司雲林廠,本公司雲林廠,13601.5349,本公司雲林廠,本公司雲林廠,0.0,,,20.2448,,0,無漂綠跡象,高風險,正常
上市,2023,1225,福懋油,2772.2445,母公司,,2582.9363,母公司,,5437.2475,母公司,,0.4966,,0,無漂綠跡象,高風險,正常
上市,2023,1227,佳格,12435.2359,佳格食品集團台北總公司及6處營業所、佳格食品股份有限公司大園廠(含宿舍)、佳格食品股份有限公司中壢廠及佳乳食品股份有限公司湖口廠,佳格食品集團台北總公司及6處營業所、佳格食品股份有限公司大園廠(含宿舍)、佳格食品股份有限公司中壢廠及佳乳食品股份有限公司湖口廠,15588.6567,佳格食品集團台北總公司及6處營業所、佳格食品股份有限公司大園廠(含宿舍)、佳格食品股份有限公司中壢廠及佳乳食品股份有限公司湖口廠,佳格食品集團台北總公司及6處營業所、佳格食品股份有限公司大園廠(含宿舍)、佳格食品股份有限公司中壢廠及佳乳食品股份有限公司湖口廠,95523.4371,佳格食品集團台北總公司及6處營業所、佳格食品股份有限公司大園廠(含宿舍)、佳格食品股份有限公司中壢廠及佳乳食品股份有限公司湖口廠,佳格食品集團台北總公司及6處營業所、佳格食品股份有限公司大園廠(含宿舍)、佳格食品股份有限公司中壢廠及佳乳食品股份有限公司湖口廠,1.7507,,0,無漂綠跡象,高風險,正常
上市,2023,1229,聯華,1675.72,母公司-聯華投控、子公司-聯華置產、聯華製粉、聯華實業、華成投資、聯瑞投資、駱駝鈴、歐奇餐飲、神通資科、新達電腦、肇源、神通光通信、神資電腦、和利投資,母公司-聯華投控、子公司-聯華置產、聯華製粉、聯華實業、華成投資、聯瑞投資、駱駝鈴、歐奇餐飲,18066.0541,母公司-聯華投控、子公司-聯華置產、聯華製粉、聯華實業、華成投資、聯瑞投資、駱駝鈴、歐奇餐飲、神通資科、新達電腦、肇源、神通光通信、神資電腦、和利投資,母公司-聯華投控、子公司-聯華置產、聯華製粉、聯華實業、華成投資、聯瑞投資、駱駝鈴、歐奇餐飲,3223.5749,母公司-聯華投控、子公司-聯華置產、聯華製粉 含 用水、廢棄物和商務差旅,母公司-聯華投控、子公司-聯華置產、聯華製粉 含 用水、廢棄物和商務差旅,1.2237,,0,無漂綠跡象,高風險,正常
上市,2023,1231,聯華食,8055.72,本公司在臺灣的各工廠為主,,15541.26,本公司在臺灣的各工廠為主,,0.0,,,2.17,,0,無漂綠跡象,高風險,正常
上市,2023,1232,大統益,12072.1393,僅母公司,僅母公司,97318.6852,僅母公司,僅母公司,0.0,,,5.917,,0,無漂綠跡象,高風險,正常
上市,2023,1233,天仁,1217.5274,母公司【盤查邊界以天仁茶業總公司、香山製茶總廠、台北發貨中心、台灣直營據點(包含百貨賣場門市)與業務中心，共計108處】,,3612.5402,母公司【盤查邊界以天仁茶業總公司、香山製茶總廠、台北發貨中心、台灣直營據點(包含百貨賣場門市)與業務中心，共計108處】,,0.0,,,2.3095,,0,無漂綠跡象,高風險,正常
上市,2023,1234,黑松,9555.8489,母公司(含台北總公司、中壢廠、斗六廠),母公司(含台北總公司、中壢廠、斗六廠),14736.9689,母公司(含台北總公司、中壢廠、斗六廠),母公司(含台北總公司、中壢廠、斗六廠),6588.3778,母公司(含台北總公司、中壢廠、斗六廠),母公司(含台北總公司、中壢廠、斗六廠),2.6457,,0,無漂綠跡象,高風險,正常
上市,2023,1235,興泰,866.9747,依108年製成排放量檢測結果換算112年母子公司排放量,,255.915,依112年台灣電力公司記錄排放量資訊之母子公司排放量,,0.0,,,14.8297,,0,無漂綠跡象,高風險,正常
上市,2023,1236,宏亞,2451.0,母子公司,,7810.0,母子公司,,0.0,,,4.84,,0,無漂綠跡象,高風險,正常
上市,2023,1256,鮮活果汁-KY,2418.4747,本溫室氣體盤查以鮮活控股股份有限公司旗下主要營運所在地之蘇州鮮活飲品股份有限公司之工廠，並將位於上海青浦等外租倉庫納入組織邊界範疇。,,15745.0206,本溫室氣體盤查以鮮活控股股份有限公司旗下主要營運所在地之蘇州鮮活飲品股份有限公司之工廠，並將位於上海青浦等外租倉庫納入組織邊界範疇。,,0.0,,,4.6638,,0,無漂綠跡象,高風險,正常
上市,2023,1301,台塑,3542116.0,母公司2023年經第三方查證數據，請參閱本公司2023年永續報告書P.91,母公司,4463433.0,母公司2023年經第三方查證數據，請參閱本公司2023年永續報告書P.91,母公司,11845359.0,母公司2023年經第三方查證數據，請參閱本公司2023年永續報告書P.91,母公司,53.2422,,0,無漂綠跡象,高風險,異常
上市,2023,1303,南亞,1410260.0,僅母公司,僅母公司,2398374.0,僅母公司,僅母公司,11608872.0,僅母公司,僅母公司,31.47,,0,無漂綠跡象,高風險,異常
上市,2023,1304,台聚,21074.09,個體公司,個體公司,121600.97,個體公司,個體公司,493680.05,個體公司(購買之商品及勞務、燃料和能源相關活動、營運中產生之廢棄物、員工通勤、商務旅行),個體公司(購買之商品及勞務、燃料和能源相關活動、營運中產生之廢棄物、員工通勤、商務旅行),12.46,,0,無漂綠跡象,高風險,異常
上市,2023,1305,華夏,151301.44,合併財務報表母子公司,合併財務報表母子公司,168305.0,合併財務報表母子公司,合併財務報表母子公司,319606.44,合併財務報表母子公司(購買之商品及勞務、上游運輸及配送、商務旅行、員工通勤、營運中產生之廢棄物、下游運輸及配送),合併財務報表母子公司(購買之商品及勞務、上游運輸及配送、商務旅行、員工通勤、營運中產生之廢棄物、下游運輸及配送),23.32,,0,無漂綠跡象,高風險,異常
上市,2023,1307,三芳,2930.6,"僅母公司範疇一2,930.6",母公司,15924.4,"僅母公司範疇二15,924.4",母公司,0.0,,,29.52,,0,無漂綠跡象,高風險,異常
上市,2023,1308,亞聚,9920.0,合併財務報表母子公司,,98816.0,合併財務報表母子公司,,223065.0,個體公司 (購買之商品及勞務、燃料和能源相關活動、上游運輸及配送),,16.19,,0,無漂綠跡象,高風險,異常
