市場別,年份,公司代號,公司名稱,董事席次,獨立董事席次,女性董事席次,女性董事比例,董事會出席率,董事進修比率,網絡中心性,風險等級,漂綠標籤,異常標籤
上櫃,2023,2643,捷迅,9.0,3.0,0.96,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2718,晶悅,7.0,3.0,1.0,1.0,3.0,0.43,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2719,燦星旅,9.0,3.0,0.962,0.7778,5.0,0.5556,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2724,藝舍-KY,7.0,3.0,0.9143,0.5714,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2726,雅茗-KY,7.0,3.0,0.8095,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2729,瓦城,7.0,3.0,0.9077,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2732,六角,7.0,3.0,0.9388,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2734,易飛網,9.0,3.0,0.9259,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2736,富野,9.0,3.0,0.8333,1.0,4.0,0.4444,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2740,天蔥,7.0,2.0,0.9429,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2743,山富,7.0,3.0,0.913,0.0636,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2745,五福,7.0,3.0,0.8857,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2752,豆府,7.0,3.0,0.9286,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2754,亞洲藏壽司,7.0,3.0,1.0,0.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2755,揚秦,7.0,3.0,0.875,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2756,聯發國際,7.0,3.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2916,滿心,9.0,3.0,0.84,0.0,1.0,0.14,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2924,宏太-KY,7.0,3.0,0.97,1.0,2.0,0.29,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2926,誠品生活,9.0,4.0,0.9123,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2937,集雅社,7.0,3.0,0.9394,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2941,米斯特,8.0,4.0,1.0,1.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上櫃,2023,2947,振宇五金,7.0,4.0,0.978,1.0,3.0,0.4286,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2948,寶陞,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,2949,欣新網,7.0,3.0,0.873,0.1429,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3064,泰偉,7.0,3.0,0.898,0.5714,1.0,0.1428,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3066,李洲,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3067,全域,7.0,3.0,0.6939,0.1429,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3071,協禧,9.0,3.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3073,天方能源,8.0,4.0,0.975,0.75,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3078,僑威,10.0,4.0,0.9841,1.0,2.0,0.2,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3081,聯亞,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3083,網龍,9.0,3.0,0.972,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3085,新零售,7.0,3.0,0.8571,0.8571,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3086,華義,7.0,3.0,0.9429,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3088,艾訊,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3093,港建*,10.0,3.0,0.925,0.5,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3095,及成,7.0,3.0,0.9821,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3105,穩懋,11.0,4.0,0.9531,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3114,好德,8.0,3.0,0.95,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3115,富榮綱,7.0,3.0,0.8857,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3118,進階,9.0,3.0,0.9683,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3122,笙泉,7.0,3.0,0.9231,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3128,昇銳,7.0,3.0,0.978,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3131,弘塑,7.0,3.0,0.8929,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3141,晶宏,7.0,4.0,0.9714,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3147,大綜,7.0,3.0,0.9796,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3152,璟德,10.0,4.0,0.975,0.8,2.0,0.2,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3162,精確,7.0,3.0,0.86,1.0,2.0,0.29,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3163,波若威,9.0,3.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3169,亞信,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3171,新洲,5.0,3.0,0.96,0.6,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3176,基亞,8.0,4.0,0.9583,1.0,3.0,0.375,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3178,公準,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3188,鑫龍騰,9.0,4.0,1.0,0.2222,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3191,雲科,9.0,3.0,1.0,0.0,1.0,0.01,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3202,樺晟,9.0,4.0,0.9474,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3205,佰研,7.0,3.0,0.9429,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3206,志豐,9.0,4.0,1.0,1.0,4.0,0.4444,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3207,耀勝,9.0,3.0,0.906,0.1111,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3211,順達,9.0,5.0,0.9683,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3213,茂訊,7.0,3.0,0.9586,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3217,優群,9.0,3.0,0.9722,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3218,大學光,8.0,4.0,1.0,1.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3219,倚強科,7.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3221,台嘉碩,9.0,3.0,0.9583,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3224,三顧,9.0,3.0,0.9841,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3226,至寶電,6.0,4.0,1.0,1.0,1.0,0.1667,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3227,原相,7.0,4.0,1.0,1.0,1.0,0.14,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3228,金麗科,9.0,4.0,0.9167,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3230,錦明,8.0,3.0,0.94,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3232,昱捷,9.0,3.0,0.9111,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3234,光環,6.0,4.0,0.9524,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3236,千如,10.0,3.0,0.95,1.0,2.0,0.2,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3252,海灣,7.0,3.0,1.0,0.1429,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3259,鑫創,7.0,3.0,0.9523,0.6429,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3260,威剛,9.0,5.0,0.9192,1.0,5.0,0.5556,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3264,欣銓,11.0,4.0,0.9618,0.955,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3265,台星科,9.0,3.0,0.963,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3268,海德威,4.0,3.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,異常
上櫃,2023,3272,東碩,10.0,4.0,1.0,1.0,4.0,0.4,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3276,宇環,7.0,3.0,0.9143,0.1429,4.0,0.5714,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3284,太普高,9.0,3.0,0.9444,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3285,微端,7.0,3.0,0.9697,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3287,廣寰科,7.0,3.0,1.0,1.0,3.0,0.43,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3288,點晶,9.0,4.0,0.8904,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3289,宜特,10.0,4.0,0.92,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3290,東浦,9.0,3.0,0.9815,0.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3293,鈊象,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3294,英濟,7.0,3.0,0.86,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3297,杭特,7.0,3.0,1.0,1.0,4.0,0.5714,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3303,岱稜,9.0,3.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3306,鼎天,7.0,3.0,0.8857,0.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3310,佳穎,6.0,2.0,0.6522,1.0,2.0,0.3333,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3313,斐成,7.0,3.0,0.9831,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3317,尼克森,6.0,4.0,1.0,0.6667,1.0,0.1667,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3322,建舜電,5.0,3.0,1.0,1.0,1.0,0.2,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3323,加百裕,10.0,4.0,0.9211,1.0,2.0,0.2,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3324,雙鴻,9.0,4.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3325,旭品,9.0,3.0,0.9048,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3332,幸康,7.0,3.0,0.9714,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3339,泰谷,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3349,寶德,9.0,3.0,0.8222,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3354,律勝,7.0,4.0,0.881,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3357,臺慶科,9.0,3.0,0.9926,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3360,尚立,9.0,4.0,1.0,0.8888,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3362,先進光,11.0,4.0,0.95,0.36,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3363,上詮,7.0,3.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3372,典範,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3373,熱映,7.0,3.0,0.9714,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3374,精材,6.0,4.0,0.963,1.0,1.0,0.1667,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3379,彬台,9.0,3.0,0.9259,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3388,崇越電,10.0,3.0,0.9846,1.0,1.0,0.0769,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3390,旭軟,7.0,3.0,0.9524,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3402,漢科,6.0,2.0,0.9706,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3426,台興,9.0,3.0,1.0,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3430,奇鈦科,7.0,4.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3434,哲固,10.0,3.0,0.95,0.5,2.0,0.2,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3438,類比科,7.0,3.0,1.0,0.4285,3.0,0.4285,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3441,聯一光電,7.0,3.0,0.9091,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3444,利機,7.0,3.0,0.8571,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3455,由田,7.0,3.0,0.97,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3465,進泰電子,9.0,3.0,0.8681,1.0,3.0,0.3333,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3466,德晉,10.0,3.0,0.98,1.0,3.0,0.3,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3479,安勤,9.0,3.0,0.9365,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3483,力致,7.0,4.0,0.9762,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3484,崧騰,7.0,3.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3489,森寶,9.0,3.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3490,單井,7.0,3.0,0.9796,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3491,昇達科,8.0,4.0,0.9688,1.0,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3492,長盛,7.0,3.0,0.9762,0.2857,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3498,陽程,7.0,3.0,0.9796,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3499,環天科,9.0,3.0,0.8889,0.1111,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3508,位速,8.0,4.0,0.825,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3511,矽瑪,7.0,3.0,1.0,1.0,1.0,0.0014,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3512,皇龍,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3516,亞帝歐,7.0,3.0,0.9524,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3520,華盈,9.0,3.0,0.8451,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3521,鴻翊,7.0,3.0,0.92,0.005,2.0,0.29,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3522,御頂,9.0,3.0,0.9512,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3523,迎輝,7.0,3.0,0.8857,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3526,凡甲,10.0,3.0,0.95,1.0,1.0,0.1,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3527,聚積,7.0,3.0,0.9762,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3529,力旺,9.0,3.0,0.9556,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3531,先益,9.0,3.0,0.96,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3537,堡達,10.0,3.0,0.98,1.0,3.0,0.3,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3540,曜越,4.0,4.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上櫃,2023,3541,西柏,9.0,3.0,0.9615,0.8889,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3546,宇峻,7.0,3.0,0.939,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3548,兆利,7.0,4.0,1.0,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3551,世禾,7.0,3.0,0.9524,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3552,同致,9.0,4.0,0.9683,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3555,博士旺,7.0,3.0,0.95,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3556,禾瑞亞,8.0,4.0,1.0,0.5,2.0,0.25,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3558,神準,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3564,其陽,9.0,3.0,0.9778,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3567,逸昌,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3570,大塚,10.0,3.0,1.0,1.0,2.0,0.2,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3577,泓格,7.0,4.0,1.0,1.0,3.0,0.4286,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3580,友威科,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3581,博磊,7.0,3.0,0.96,0.86,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3587,閎康,8.0,4.0,0.96,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3594,磐儀,8.0,4.0,0.9459,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3597,映興,7.0,3.0,1.0,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3609,三一東林,7.0,3.0,0.9,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3611,鼎翰,7.0,3.0,0.98,1.0,1.0,0.143,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3615,安可,7.0,3.0,0.8571,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3623,富晶通,9.0,3.0,0.96,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3624,光頡,9.0,3.0,1.0,1.0,1.0,0.11,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3625,西勝,8.0,4.0,0.9116,0.875,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3628,盈正,9.0,3.0,1.0,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3629,地心引力,7.0,3.0,1.0,1.0,1.0,0.14,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3630,新鉅科,8.0,3.0,0.9375,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3631,晟楠,8.0,4.0,0.7667,1.0,1.0,0.125,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3632,研勤,7.0,3.0,0.9143,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3646,艾恩特,8.0,3.0,0.9394,0.375,3.0,0.375,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3663,鑫科,7.0,3.0,0.9183,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3664,安瑞-KY,7.0,3.0,0.987,1.0,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3666,光耀,7.0,3.0,0.9524,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3672,康聯訊,9.0,3.0,0.9444,0.8888,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3675,德微,7.0,3.0,1.0,1.0,3.0,0.43,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3680,家登,8.0,4.0,0.9821,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3684,榮昌,9.0,3.0,0.9259,1.0,5.0,0.5555,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3685,元創精密,7.0,3.0,0.8857,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3687,歐買尬,7.0,3.0,0.9714,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3689,湧德,9.0,3.0,0.9524,1.0,1.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3691,碩禾,11.0,4.0,0.9431,1.0,1.0,0.0909,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3693,營邦,6.0,3.0,0.9583,1.0,1.0,0.1667,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3707,漢磊,9.0,3.0,0.9444,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3709,鑫聯大投控,7.0,3.0,0.9683,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,3710,連展投控,9.0,3.0,0.9306,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,3713,新晶投控,9.0,4.0,0.9524,0.5556,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4102,永日,9.0,3.0,0.9722,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4105,東洋,9.0,3.0,1.0,0.1033,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4107,邦特,12.0,3.0,1.0,0.8333,3.0,0.25,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4109,加捷生醫,9.0,3.0,0.97,0.89,3.0,0.33,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4111,濟生,11.0,3.0,0.9636,1.0,4.0,0.3636,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4113,聯上,7.0,4.0,0.9722,0.9375,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4114,健喬,8.0,4.0,1.0,1.0,3.0,0.375,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4116,明基醫,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4120,友華,3.0,4.0,0.9429,0.0,2.0,0.2857,0.0005330490405117271,低風險,正常,異常
上櫃,2023,4121,優盛,9.0,4.0,0.95,0.7778,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4123,晟德,9.0,3.0,0.9744,1.0,5.0,0.5556,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4126,太醫,7.0,4.0,0.9524,0.8571,2.0,0.2857,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4127,天良,7.0,3.0,0.8572,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4128,中天,7.0,4.0,0.9796,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4129,聯合,9.0,4.0,0.9841,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4130,健亞,7.0,3.0,0.9787,1.0,3.0,0.4286,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4131,浩泰,7.0,3.0,0.86,0.29,1.0,0.11,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4138,曜亞,9.0,3.0,0.95,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4139,馬光-KY,7.0,3.0,0.9286,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4147,中裕,9.0,3.0,0.8889,1.0,2.0,0.2222,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4153,鈺緯,9.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4154,樂威科-KY,7.0,3.0,0.873,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4157,太景*-KY,9.0,3.0,0.9683,0.8889,0.0,0.0,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4160,訊聯基因,7.0,3.0,0.9143,1.0,1.0,0.1429,0.0005330490405117271,低風險,正常,正常
上櫃,2023,4161,聿新科,13.0,3.0,1.0,1.0,3.0,0.2308,0.0005330490405117271,中風險,正常,異常
上櫃,2023,4162,智擎,9.0,3.0,0.9722,1.0,1.0,0.1111,0.0005330490405117271,中風險,正常,正常
上櫃,2023,4163,鐿鈦,7.0,3.0,1.0,1.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
