市場別,報告年度,公司代號,公司名稱,再生能源使用率,資料範圍,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2021,6796,晉弘,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6799,來頡,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6806,森崴能源,0.0,僅母公司,Unknown,0.0016090104585679806,可能漂綠,高風險,正常
上市,2021,6807,峰源-KY,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,6838,台新藥,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6862,三集瑞-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6919,康霈*,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6923,中台,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6958,日盛台駿,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6962,ITH-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6969,成信實業*-創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,6988,威力暘-創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,7705,三商餐飲,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8011,台通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8016,矽創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8021,尖點,1.0,僅母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2021,8028,昇陽半導體,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8033,雷虎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8039,台虹,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,8046,南電,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8070,長華*,12.65,包含合併財務報表之母子公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2021,8072,陞泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8081,致新,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8101,華冠,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8103,瀚荃,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8104,錸寶,0.2,母公司-錸寶,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2021,8105,凌巨,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8110,華東,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8112,至上,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8114,振樺電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8131,福懋科,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,8150,南茂,0.0,nan,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2021,8163,達方,4.4363,台灣廠區+中國廠區,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2021,8201,無敵,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8210,勤誠,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,8213,志超,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8215,明基材,1.8551,桃園廠區、雲林廠區及大陸廠區,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,8222,寶一,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8249,菱光,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8261,富鼎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8271,宇瞻,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8341,日友,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8367,建新國際,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8374,羅昇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8404,百和興業-KY,14.43,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2021,8411,福貞-KY,0.0,nan,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,8422,可寧衛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8429,金麗-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8438,昶昕,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8442,威宏-KY,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,8443,阿瘦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8454,富邦媒,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8462,柏文,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8463,潤泰材,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8464,億豐,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8466,美吉吉-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8467,波力-KY,15.0,2021年,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2021,8473,山林水,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8476,台境*,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8478,東哥遊艇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8481,政伸,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,8482,商億-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8488,吉源-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8499,鼎炫-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8926,台汽電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8940,新天地,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,8996,高力,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9103,美德醫療-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,910322,康師傅-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9105,泰金寶-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,910861,神州-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9110,越南控-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,911608,明輝-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,911622,泰聚亨-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,911868,同方友友-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,912000,晨訊科-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9136,巨騰-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9802,鈺齊-KY,4.9301,中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2021,9902,台火,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9904,寶成,5.9561,本公司製鞋廠區,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2021,9905,大華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9906,欣巴巴,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9907,統一實,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9908,大台北,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,9910,豐泰,6.33,包含合併財務報表之母子公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2021,9911,櫻花,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9912,偉聯,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9914,美利達,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9917,中保科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9918,欣天然,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9919,康那香,0.0,僅個體公司所有製造廠區(不含分公司),Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9921,巨大,0.0,僅母公司日南廠,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,9924,福興,0.0,nan,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,9925,新保,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9926,新海,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9927,泰銘,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9928,中視,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9929,秋雨,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9930,中聯資源,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2021,9931,欣高,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9933,中鼎,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,9934,成霖,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9935,慶豐富,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9937,全國,0.0,涵蓋本公司所有營運據點及同為經營加油站之子公司埔祥開發(股)公司及上員(股)公司,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,9938,百和,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2021,9939,宏全,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9940,信義,2.8372,信義房屋股份有限公司,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2021,9941,裕融,0.0,母公司+子公司新鑫、裕富數位,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9942,茂順,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9943,好樂迪,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9944,新麗,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9945,潤泰新,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2021,9946,三發地產,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9955,佳龍,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2021,9958,世紀鋼,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,1101,台泥,0.006,台泥台灣個體公司 (涵蓋營運集團總部、研究室、2座水泥廠、24座製品廠、子公司和平電力),ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,1102,亞泥,0.0,亞洲水泥個體公司,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,1103,嘉泥,0.0,嘉泥台灣個體公司,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,1104,環泥,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,1108,幸福,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1109,信大,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1110,東泥,5.21,僅母公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,1201,味全,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,1203,味王,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1210,大成,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,1213,大飲,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1215,卜蜂,0.0182,南投肉食品加工廠、台中飼料廠、高雄飼料廠、雲林飼料廠,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,1216,統一,0.03,僅母公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,1217,愛之味,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1218,泰山,62.39,計算方式如下表有經過驗算查證。,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,1219,福壽,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,1220,台榮,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1225,福懋油,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,1227,佳格,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1229,聯華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1231,聯華食,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,1232,大統益,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,1233,天仁,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1234,黑松,0.56,總公司、中壢廠、斗六廠,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,1235,興泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1236,宏亞,26.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,1256,鮮活果汁-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1301,台塑,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1303,南亞,0.0005,"母公司，本公司2022年取得18張綠能憑證(依國家再生能源憑證中心網站)，另已規劃分二階段於各廠區廠房屋頂建置太陽能發電設備，預計設置總容量約58,365KW(含必成公司)，預估占119年台電契約容量18.2%(高於政府用電大戶條款規定的10%)，其中，硬布一廠195KW於2022年7月設備登記核准，已取得再生能源憑證配電盤廠1,500KW投資新台幣0.7億元，並於2022年12月設備登記核准，已取得再生能源憑證。",ISO 14001,0.0028157683024939663,無漂綠跡象,低風險,正常
上市,2022,1304,台聚,0.0,台聚高雄廠,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,1305,華夏,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,1307,三芳,59.42,合併財務報表之母子公司),Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,1308,亞聚,0.0,亞聚林園廠,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,1309,台達化,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,1310,台苯,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,1312,國喬,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,1313,聯成,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,1314,中石化,0.0302,母公司,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,1315,達新,7.52,母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2022,1316,上曜,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1319,東陽,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1321,大洋,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1323,永裕,0.0,與台電合作躉售太陽能光電，每年產生綠電約達25000度電以上，但未使用綠電於企業自用。,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,1324,地球,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1325,恆大,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1326,台化,0.1382,111年台化及台醋公司之台灣廠區資料,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2022,1337,再生-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1338,廣華-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1339,昭輝,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1340,勝悅-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1341,富林-KY,52.0,生物質 能源(壓榨稻殼),ISO 14001,0.0012067578439259854,可能漂綠,低風險,正常
上市,2022,1342,八貫,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,1402,遠東新,3.4,生產事業21個生產據點,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,1409,新纖,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,1410,南染,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
