市場別,報告年度,公司代號,公司名稱,薪酬委員會席次,薪酬委員會獨立董事席次,薪酬委員會出席率,審計委員會席次,審計委員會出席率,網絡中心性,風險等級,漂綠標籤,異常標籤
上櫃,2023,5344,立衛,3,3,1.0,1,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5345,天揚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5347,世界,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5348,正能量智能,3,3,1.0,3,0.8,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5351,鈺創,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5353,台林,3,3,1.0,4,0.875,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5355,佳總,3,2,1.0,4,0.9375,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5356,協益,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5364,力麗店,3,3,1.0,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5371,中光電,3,3,1.0,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5381,合正,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5386,青雲,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5392,能率,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5398,慕康生醫,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5403,中菲,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5410,國眾,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5425,台半,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5426,振發,5,3,1.0,4,0.8,0.0005452562704471102,中風險,正常,異常
上櫃,2023,5432,新門,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5438,東友,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5439,高技,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5443,均豪,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5450,南良,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5452,佶優,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5455,昇益,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5457,宣德,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5460,同協,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5464,霖宏,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5465,富驊,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5468,凱鈺,3,3,0.94,3,0.96,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5474,聰泰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5475,德宏,2,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,異常
上櫃,2023,5478,智冠,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5481,新華,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5483,中美晶,4,4,0.9,4,0.9688,0.0005452562704471102,中風險,正常,異常
上櫃,2023,5487,通泰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5488,松普,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5489,彩富,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5490,同亨,3,3,0.8333,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5493,三聯,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5498,凱崴,3,3,0.8333,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5508,永信建,3,3,1.0,4,0.875,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5511,德昌,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5512,力麒,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5514,三豐,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5516,雙喜,3,3,1.0,3,0.9166,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5520,力泰,3,3,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5523,豐謙,3,2,1.0,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5529,鉅陞,4,4,1.0,4,0.9524,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5530,龍巖,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5536,聖暉*,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5543,桓鼎-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5548,安倉,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5601,台聯櫃,3,2,1.0,7,0.9642,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5603,陸海,3,2,1.0,4,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5604,中連,3,3,0.8889,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5609,中菲行,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5701,劍湖山,3,2,1.0,3,0.89,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5703,亞都麗緻,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5704,老爺知,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5864,致和證,3,2,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5878,台名,3,3,0.93,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5902,德記,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5903,全家,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5904,寶雅,4,4,1.0,4,0.9091,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5905,南仁湖,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6015,宏遠證,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6016,康和證,3,2,1.0,2,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6020,大展證,3,3,0.8333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6021,美好證,3,3,0.9333,3,0.945,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6023,元大期貨,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6026,福邦證,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6101,寬魚國際,4,4,0.75,4,0.75,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6103,合邦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6104,創惟,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6109,亞元,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6111,大宇資,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6113,亞矽,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6114,久威,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6118,建達,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6121,新普,3,3,0.9167,4,0.9688,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6122,擎邦,3,0,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6123,上奇,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6124,業強,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6125,廣運,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6126,信音,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6127,九豪,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6129,普誠,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6130,上亞科技,3,3,1.0,3,0.963,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6134,萬旭,3,3,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6138,茂達,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6140,訊達電腦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6143,振曜,4,4,0.9048,4,0.9091,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6144,得利影,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6146,耕興,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6147,頎邦,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6148,驊宏資,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6150,撼訊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6151,晉倫,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6154,順發,4,4,1.0,4,0.8889,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6156,松上,3,3,0.8889,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6158,禾昌,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6160,欣技,3,3,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6161,捷波,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6163,華電網,3,3,0.9167,4,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6167,久正,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6169,昱泉,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6170,統振,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6171,大城地產,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6173,信昌電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6174,安碁,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6175,立敦,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6179,亞通,3,3,1.0,3,0.9667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6180,橘子,4,4,0.8125,4,0.85,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6182,合晶,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6185,幃翔,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6186,新潤,4,4,1.0,4,0.9583,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6187,萬潤,3,3,0.9167,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6188,廣明,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6190,萬泰科,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6194,育富,3,3,0.8333,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6195,詩肯,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6198,瑞築,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6199,天品,3,2,0.8889,2,0.7826,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6203,海韻電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6204,艾華,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6207,雷科,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6208,日揚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6210,慶生,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6212,理銘,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6217,中探針,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6218,豪勉,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6219,富旺,4,4,1.0,4,0.82,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6220,岳豐,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6221,晉泰,3,2,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6222,上揚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6223,旺矽,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6227,茂綸,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6228,全譜,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6229,研通,3,3,1.0,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6231,系微,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6233,旺玖,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6234,高僑,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6236,中湛,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6237,驊訊,3,3,0.9167,4,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6240,松崗,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6241,易通展,3,3,0.8333,3,0.9048,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6242,立康,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6244,茂迪,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6245,立端,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6246,臺龍,3,3,0.8889,3,0.7917,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6248,沛波,3,3,1.0,3,0.9583,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6259,百徽,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6261,久元,3,3,0.98,3,0.98,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6263,普萊德,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6264,富裔,3,3,1.0,3,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6265,方土昶,3,3,0.8889,4,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6266,泰詠,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6270,倍微,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6274,台燿,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6275,元山,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6276,安鈦克,3,3,1.0,3,0.933,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6279,胡連,3,3,1.0,3,0.03,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6284,佳邦,3,3,0.9524,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6287,元隆,3,3,0.6667,4,0.5517,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6290,良維,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6291,沛亨,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6292,迅德,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6294,智基,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6411,晶焱,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6417,韋僑,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6418,詠昇,3,3,0.9333,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6419,京晨科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6425,易發,3,3,0.8667,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6432,今展科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6435,大中,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6441,廣錠,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6457,紘康,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6461,益得,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6462,神盾,3,3,1.0,4,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6465,威潤,3,3,0.8333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6469,大樹,4,4,0.8571,4,0.9524,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6470,宇智,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6482,弘煜科,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6485,點序,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6486,互動,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6488,環球晶,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6492,生華科,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6494,九齊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6496,科懋,3,3,0.9333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6499,益安,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6506,雙邦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6508,惠光,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6509,聚和,3,3,1.0,4,0.7857,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6510,精測,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6512,啟發電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6516,勤崴國際,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6517,保勝光學,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6523,達爾膚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6527,明達醫,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6530,創威,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6532,瑞耘,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6535,順藥,3,3,1.0,4,0.9841,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6538,倉和,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6542,隆中,3,3,1.0,3,0.98,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6546,正基,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6547,高端疫苗,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6548,長科*,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6556,勝品,2,2,1.0,2,1.0,0.0005452562704471102,低風險,正常,異常
上櫃,2023,6560,欣普羅,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6561,是方,3,3,0.9167,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6568,宏觀,3,3,1.0,2,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6569,醫揚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6570,維田,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,異常
上櫃,2023,6574,霈方,3,3,0.8889,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6576,逸達,4,4,0.9444,4,0.9655,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6577,勁豐,3,3,0.8889,4,0.9643,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6578,達邦蛋白,4,4,0.909,3,0.9523,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6584,南俊國際,3,3,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6588,東典,3,3,0.9167,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6589,台康生技,4,4,0.9375,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6590,普鴻,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6593,台灣銘板,3,3,0.93,3,0.92,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6596,寬宏藝術,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6603,富強鑫,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6609,瀧澤科,3,3,0.9167,3,0.9667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6612,奈米醫材,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6613,朋億*,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6615,慧智,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6616,特昇-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6617,共信-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6624,萬年清,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6629,泰金-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6637,醫影,4,4,1.0,4,0.95,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6640,均華,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6642,富致,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6643,M31,5,3,0.9375,3,0.9444,0.0005452562704471102,中風險,正常,異常
上櫃,2023,6649,台生材,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6651,全宇昕,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6654,天正國際,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6661,威健生技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6662,樂斯科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6664,群翊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6667,信紘科,4,4,0.9333,4,0.9444,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6679,鈺太,3,3,0.8333,3,0.9,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6680,鑫創電子,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6683,雍智科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6684,安格,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6690,安碁資訊,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6692,進能服,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6693,廣閎科,3,3,0.8889,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6697,東捷資訊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6703,軒郁,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6708,天擎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6712,長聖,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6716,應廣,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6721,信實,4,4,0.9167,4,0.85,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6727,亞泰金屬,3,3,0.875,3,0.875,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6728,上洋,3,3,0.8889,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6732,昇佳電子,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6733,博晟生醫,3,3,0.8333,4,0.9225,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6735,美達科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6741,91APP*-KY,3,3,0.8889,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6747,亨泰光,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6751,智聯服務,4,4,0.875,4,0.95,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6752,叡揚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6761,穩得,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6762,達亞,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6763,綠界科技,4,4,0.9375,4,0.95,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6767,台微醫,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6785,昱展新藥,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6788,華景電,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,6791,虎門科技,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6803,崑鼎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6804,明係,3,3,1.0,4,0.9667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6811,宏碁資訊,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6821,聯寶,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,6823,濾能,3,3,1.0,3,0.9524,0.0005452562704471102,低風險,正常,正常
